Date,Risk Country,Exchange Country,Sector,Risk Issuer,Description,Instrument Id,BBG ticker,BB ticker (Underlying),Instrument Type,PB account,Strategy,$ Daily P&L,$ MTD P&L,FX Rate (PBD),SOD Quantity,Quantity,Delta Shares,$ Delta,$ Delta (PBD),Gross Delta Adjusted MV,$ NMV,$ NMV (PBD),Native Currency,Avg Entry Price,Market Price,USD Price,Pricing Factor,Contract Multiplier,Option Type,Maturity Date,Option Strike,Underlying Market Price,$ Underlying Market Price,Instrument Delta,Model Volatility,Credit Spread,$ Gamma,$ Theta,$ Vega,Book DV01,90d Realized Vol,60d Avg Volm (Underlying),Market Cap Bucket,First Trade Date,Last Trade Date,Inactive Date,PantareiRelativeIndex,PantareiRelativeIndexBeta,Illogical Condition,$ Net Traded Tdy
9/26/2024,China,Hong Kong,Financials,"China Minsheng Banking ",MINSHENG BANK ORD H,11709143,1988 HK Equity,1988 HK Equity,Equity,BAML Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,$3b - $5b,7/24/2024,7/26/2024,7/30/2024,SHCOMP,,1.00000000,0.00000000
9/26/2024,China,China,Energy,"China Shenhua Energy ",CHINA SHENHUA ORD A,41918498,601088 C1 Equity,601088 C1 Equity,Equity,BAML Swap,ARB,,,,0.00000000,0.00000000,0.00000000,,,,,,CNY,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,6/26/2024,7/5/2024,7/9/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Energy,"China Shenhua Energy ",CHINA SHENHUA ORD H,1195952,1088 HK Equity,1088 HK Equity,Equity,BAML Swap,ARB,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,6/26/2024,8/21/2024,8/21/2024,SHCOMP,,1.00000000,0.00000000
9/26/2024,China,Hong Kong,Utilities,"ENN Energy  ",ENN ENERGY ORD,1196063,2688 HK Equity,2688 HK Equity,Equity,UBS Cash,SDD,,-39681.25674726,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,8/30/2024,9/2/2024,9/4/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Information Technology,"Hua Hong Semiconductor ",HUA HONG SEMI ORD,40751355,1347 HK Equity,1347 HK Equity,Equity,UBS Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,$1b - $3b,8/14/2024,8/14/2024,8/16/2024,SHCOMP,,1.00000000,0.00000000
9/26/2024,China,Hong Kong,Financials,"Industrial and Commercial Bank of China ",ICBC ORD H,1195975,1398 HK Equity,1398 HK Equity,Equity,UBS Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,5/9/2024,5/10/2024,5/14/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Financials,"Industrial and Commercial Bank of China ",ICBC ORD H,1195975,1398 HK Equity,1398 HK Equity,Equity,BAML Cash,ARB,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,6/20/2024,7/5/2024,7/9/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Communication Services,Kuaishou Technology,KUAISHOU-W ORD,123182465,1024 HK Equity,1024 HK Equity,Equity,BAML Swap,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,8/30/2024,8/30/2024,9/3/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Consumer Discretionary,"MGM China  ",MGM CHINA ORD,18384908,2282 HK Equity,2282 HK Equity,Equity,UBS Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,8/27/2024,8/28/2024,8/30/2024,SHCOMP,,1.00000000,0.00000000
9/26/2024,China,Hong Kong,Consumer Discretionary,"Midea  ",MIDEA GROUP ORD H,205847015,300 HK Equity,300 HK Equity,Equity,UBS Cash,IPO,,4893.35643405,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,9/13/2024,9/17/2024,9/20/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Financials,"Ping An Insurance  of China ",PING AN ORD H,1196012,2318 HK Equity,2318 HK Equity,Equity,UBS Swap,ARB,277099.45727223,719377.62574517,7.78475000,591000.00000000,591000.00000000,591000.00000000,3458938.03604125,3180949.93416616,3458938.03604125,664098.61836686,386828.34156777,HKD,36.80463294,45.55000000,5.85268703,,1.00000000,,,,45.55000000,5.85268703,1.00000000,,,0.00000000,0.00000000,0.00000000,0.00000000,0.42787419,45451741.23333333,> $5b,8/8/2024,9/9/2024,,SHCOMP,1.59940232,,0.00000000
9/26/2024,China,China,Financials,"Ping An Insurance  of China ",CN PING AN ORD A,1338486,601318 CH Equity,601318 CH Equity,Equity,UBS Swap,ARB,-279748.32784146,-592999.32092056,7.03225000,-642900.00000000,-642900.00000000,-642900.00000000,-4619366.41395428,-4329730.02950691,4619366.41395428,-635564.60446278,-345928.22001541,CNY,43.92488019,50.42000000,7.18520207,,1.00000000,,,,50.42000000,7.18520207,1.00000000,,,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.28266177,47091832.51666665,> $5b,8/8/2024,9/24/2024,,SHCOMP,1.29657919,,0.00000000
9/26/2024,China,Hong Kong,Financials,"Ping An Insurance  of China ",PING AN ORD H,1196012,2318 HK Equity,2318 HK Equity,Equity,UBS Cash,ARB,112527.69838466,279575.28244324,7.78475000,240000.00000000,240000.00000000,240000.00000000,1404644.88773249,1291756.31844311,1404644.88773249,1404644.88773249,1291756.31844311,HKD,33.98479570,45.55000000,5.85268703,,1.00000000,,,,45.55000000,5.85268703,1.00000000,,,0.00000000,0.00000000,0.00000000,0.00000000,0.42787419,45451741.23333333,> $5b,8/15/2024,8/15/2024,,SHCOMP,1.59940232,,0.00000000
9/26/2024,China,Hong Kong,Financials,"Ping An Insurance  of China ",PING AN ORD H,1196012,2318 HK Equity,2318 HK Equity,Equity,BAML Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,7/9/2024,8/23/2024,8/27/2024,SHCOMP,,1.00000000,0.00000000
9/26/2024,China,Hong Kong,Financials,"Postal Savings Bank of China ",PSBC ORD H,51546675,1658 HK Equity,1658 HK Equity,Equity,BAML Swap,ARB,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,7/2/2024,8/8/2024,8/8/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Financials,"Postal Savings Bank of China ",PSBC ORD H,51546675,1658 HK Equity,1658 HK Equity,Equity,UBS Swap,ARB,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,7/2/2024,8/8/2024,8/8/2024,SHCOMP,,,0.00000000
9/26/2024,China,China,Financials,"Postal Savings Bank of China ",POSTAL BANK ORD A,98155592,601658 C1 Equity,601658 C1 Equity,Equity,BAML Swap,ARB,,,,0.00000000,0.00000000,0.00000000,,,,,,CNY,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,7/2/2024,7/5/2024,7/9/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Health Care,"QuantumPharm ",QUANTUMPH-P ORD,200580266,2228 HK Equity,2228 HK Equity,Equity,BAML Cash,IPO,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,6/11/2024,6/13/2024,6/17/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Information Technology,"SenseTime  ",SENSETIME-W ORD,137639841,20 HK Equity,20 HK Equity,Equity,UBS Cash,SECONDARY,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,6/18/2024,6/21/2024,6/27/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Information Technology,"SenseTime  ",SENSETIME-W ORD,137639841,20 HK Equity,20 HK Equity,Equity,UBS Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,5/6/2024,6/21/2024,6/25/2024,SHCOMP,,1.00000000,0.00000000
9/26/2024,China,Hong Kong,Information Technology,"SenseTime  ",SENSETIME-W ORD,137639841,20 HK Equity,20 HK Equity,Equity,BAML Cash,SECONDARY,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,6/19/2024,6/21/2024,6/27/2024,SHCOMP,,1.00000000,0.00000000
9/26/2024,China,Hong Kong,Information Technology,"SenseTime  ",SENSETIME-W ORD,137639841,20 HK Equity,20 HK Equity,Equity,BAML Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,6/21/2024,6/26/2024,6/28/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Industrials,"Sinotruk Hong Kong ",SINOTRUK ORD,4321519,3808 HK Equity,3808 HK Equity,Equity,BAML Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,7/9/2024,7/9/2024,7/11/2024,SHCOMP,,1.00000000,0.00000000
9/26/2024,China,Hong Kong,Communication Services,"Tencent  ",TENCENT ORD,1195724,700 HK Equity,700 HK Equity,Equity,BAML Swap,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,5/31/2024,6/3/2024,6/5/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Communication Services,"Tencent  ",TENCENT ORD,1195724,700 HK Equity,700 HK Equity,Equity,UBS Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,5/31/2024,5/31/2024,6/4/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Communication Services,"Tencent  ",TENCENT ORD,1195724,700 HK Equity,700 HK Equity,Equity,UBS Swap,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,5/28/2024,5/31/2024,6/4/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Consumer Staples,"Tingyi (Cayman Islands) ",TINGYI ORD,1195448,322 HK Equity,322 HK Equity,Equity,BAML Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,6/5/2024,6/5/2024,6/7/2024,SHCOMP,,1.00000000,0.00000000
9/26/2024,China,Hong Kong,Industrials,"Ubtech Robotics ",UBTECH ROBOTICS ORD H,190779098,9880 HK Equity,9880 HK Equity,Equity,UBS Cash,SECONDARY,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,$3b - $5b,8/1/2024,8/9/2024,8/13/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Health Care,"WuXi AppTec ",WUXI APPTEC ORD H,84240898,2359 HK Equity,2359 HK Equity,Equity,UBS Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,$1b - $3b,6/19/2024,6/28/2024,7/3/2024,SHCOMP,,1.00000000,0.00000000
9/26/2024,China,Hong Kong,Health Care,"WuXi Biologics  ",WUXI BIO ORD,67049013,2269 HK Equity,2269 HK Equity,Equity,BAML Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,5/13/2024,8/30/2024,9/3/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Information Technology,Xiaomi,XIAOMI-W ORD,52868588,1810 HK Equity,1810 HK Equity,Equity,BAML Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,5/14/2024,5/17/2024,5/21/2024,SHCOMP,,,0.00000000
9/26/2024,China,United States,Consumer Discretionary,"Zeekr Intelligent Technology  ",ZEEKR INTELLGNT TECHN ADR REP 10 ORD,188564439,ZK US Equity,ZK US Equity,Equity,BAML Cash,IPO,,,,0.00000000,0.00000000,0.00000000,,,,,,USD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,$3b - $5b,5/10/2024,5/14/2024,5/16/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Consumer Discretionary,"Zhongsheng   ",ZHONGSHENG HLDG ORD,12876800,881 HK Equity,881 HK Equity,Equity,BAML Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,$3b - $5b,5/9/2024,6/4/2024,6/6/2024,SHCOMP,,1.00000000,0.00000000
9/26/2024,China,Hong Kong,Industrials,"Zhuzhou CRRC Times Electric ",TIMES ELECTRIC ORD H,1346138,3898 HK Equity,3898 HK Equity,Equity,BAML Swap,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,$1b - $3b,7/11/2024,7/12/2024,7/16/2024,SHCOMP,,1.00000000,0.00000000
9/26/2024,China,Hong Kong,Industrials,"Zhuzhou CRRC Times Electric ",TIMES ELECTRIC ORD H,1346138,3898 HK Equity,3898 HK Equity,Equity,BAML Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,$1b - $3b,7/11/2024,7/12/2024,7/16/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Materials,"Zijin Mining  ",ZIJIN MINING ORD H,1196086,2899 HK Equity,2899 HK Equity,Equity,BAML Cash,ARB,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,5/30/2024,6/28/2024,7/3/2024,SHCOMP,,1.00000000,0.00000000
9/26/2024,China,China,Materials,"Zijin Mining  ",ZIJIN MINING ORD A,41918573,601899 C1 Equity,601899 C1 Equity,Equity,UBS Swap,ARB,32571.36762772,31991.11296134,7.03225000,509000.00000000,509000.00000000,509631.84704288,1261515.30284654,1224639.88624245,1261515.30284654,112368.97859086,75493.56198677,CNY,16.00000000,17.37000000,2.47534629,,1.00000000,,,,17.37000000,2.47534629,1.00000000,,,0.00000000,0.00000000,0.00000000,0.00000000,0.35501162,152576654.43333334,> $5b,8/13/2024,9/9/2024,,SHCOMP,1.24636235,,0.00000000
9/26/2024,China,China,Materials,"Zijin Mining  ",ZIJIN MINING ORD A,41918573,601899 C1 Equity,601899 C1 Equity,Equity,BAML Swap,ARB,,,,0.00000000,0.00000000,0.00000000,,,,,,CNY,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,5/30/2024,6/19/2024,6/21/2024,SHCOMP,,,0.00000000
9/26/2024,China,Hong Kong,Materials,"Zijin Mining  ",ZIJIN MINING ORD H,1196086,2899 HK Equity,2899 HK Equity,Equity,BAML Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,6/4/2024,6/4/2024,6/6/2024,SHCOMP,,1.00000000,0.00000000
9/26/2024,China,Hong Kong,Materials,"Zijin Mining  ",ZIJIN MINING ORD H,1196086,2899 HK Equity,2899 HK Equity,Equity,UBS Cash,ARB,-41434.85661068,-61933.32117507,7.78475000,-576000.00000000,-576000.00000000,-576000.00000000,-1302572.99797629,-1260803.49401073,1302572.99797629,-1302572.99797629,-1260803.49401073,HKD,15.82120560,17.60000000,2.26141145,,1.00000000,,,,17.60000000,2.26141145,1.00000000,,,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.40080436,44809264.86666667,> $5b,8/13/2024,9/9/2024,,SHCOMP,1.18632629,1.00000000,0.00000000
9/26/2024,China,Hong Kong,Communication Services,"iDreamSky Technology  ",IDREAMSKY ORD,83986406,1119 HK Equity,1119 HK Equity,Equity,UBS Cash,SECONDARY,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,<$0.5b,7/24/2024,8/1/2024,8/5/2024,SHCOMP,,,0.00000000
9/26/2024,Hong Kong,Hong Kong,Information Technology,"ASMPT ",ASMPT ORD,1195584,522 HK Equity,522 HK Equity,Equity,BAML Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,$3b - $5b,7/24/2024,8/5/2024,8/7/2024,HSI,,,0.00000000
9/26/2024,Hong Kong,Hong Kong,Utilities,"Beijing Enterprises  ",BEIJING ENT ORD,1195509,392 HK Equity,392 HK Equity,Equity,UBS Swap,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,$3b - $5b,6/17/2024,6/18/2024,6/20/2024,HSI,,,0.00000000
9/26/2024,Hong Kong,Hong Kong,Consumer Discretionary,"Brilliance China Automotive  ",BRILLIANCE CHI ORD,1195911,1114 HK Equity,1114 HK Equity,Equity,UBS Cash,SDD,88634.83091943,32293.24653971,7.78475000,2300000.00000000,2300000.00000000,2300000.00000000,824515.75599884,735669.09663123,824515.75599884,824515.75599884,735669.09663123,HKD,2.68069789,2.79000000,0.35848511,,1.00000000,,,,2.79000000,0.35848511,1.00000000,,,0.00000000,0.00000000,0.00000000,0.00000000,0.91562599,53533632.38333333,$1b - $3b,5/8/2024,9/17/2024,,HSI,-0.06094125,1.00000000,0.00000000
9/26/2024,Hong Kong,Hong Kong,Consumer Discretionary,"Brilliance China Automotive  ",BRILLIANCE CHI ORD,1195911,1114 HK Equity,1114 HK Equity,Equity,BAML Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,$1b - $3b,7/3/2024,7/3/2024,7/5/2024,HSI,,1.00000000,0.00000000
9/26/2024,Hong Kong,Hong Kong,Consumer Discretionary,"Brilliance China Automotive  ",BRILLIANCE CHI ORD,1195911,1114 HK Equity,1114 HK Equity,Equity,BAML Swap,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,$1b - $3b,5/8/2024,5/13/2024,5/16/2024,HSI,,,0.00000000
9/26/2024,Hong Kong,Hong Kong,Consumer Discretionary,"Cafe De Coral  ",CAFE DE CORAL ORD,1195462,341 HK Equity,341 HK Equity,Equity,UBS Cash,SDD,,-47.38496221,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,$0.5b - $1b,8/28/2024,9/2/2024,9/4/2024,HSI,,,0.00000000
9/26/2024,Hong Kong,Hong Kong,Consumer Staples,"China Mengniu Dairy ",MENGNIU DAIRY ORD,1196013,2319 HK Equity,2319 HK Equity,Equity,BAML Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,5/16/2024,6/19/2024,6/26/2024,HSI,,1.00000000,0.00000000
9/26/2024,Hong Kong,Hong Kong,Consumer Staples,"China Mengniu Dairy ",MENGNIU DAIRY ORD,1196013,2319 HK Equity,2319 HK Equity,Equity,UBS Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,5/21/2024,6/19/2024,6/26/2024,HSI,,,0.00000000
9/26/2024,Hong Kong,Hong Kong,Consumer Staples,"China Mengniu Dairy ",MENGNIU DAIRY ORD,1196013,2319 HK Equity,2319 HK Equity,Equity,BAML Swap,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,5/16/2024,5/21/2024,5/23/2024,HSI,,1.00000000,0.00000000
9/26/2024,Hong Kong,Hong Kong,Real Estate,"China Overseas Land & Investment ",CHINA OVERSEAS ORD,1195716,688 HK Equity,688 HK Equity,Equity,UBS Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,5/17/2024,5/17/2024,5/21/2024,HSI,,,0.00000000
9/26/2024,Hong Kong,Hong Kong,Real Estate,"China Resources Land ",CHINA RES LAND ORD,1195909,1109 HK Equity,1109 HK Equity,Equity,UBS Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,5/17/2024,5/24/2024,5/28/2024,HSI,,,0.00000000
9/26/2024,Hong Kong,Hong Kong,Health Care,"China Traditional Chinese Medicine  ",TRAD CHI MED ORD,1195596,570 HK Equity,570 HK Equity,Equity,UBS Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,$1b - $3b,6/26/2024,6/27/2024,7/2/2024,HSI,,,0.00000000
9/26/2024,Hong Kong,Hong Kong,Real Estate,"ESR  ",ESR ORD,91557790,1821 HK Equity,1821 HK Equity,Equity,UBS Cash,CDE,133954.20533736,127865.37782202,7.78475000,2370000.00000000,2370000.00000000,2370000.00000000,3812585.52568180,3677651.81926202,3812585.52568180,3812585.52568180,3677651.81926202,HKD,12.10000000,12.52000000,1.60868588,,1.00000000,,,,12.52000000,1.60868588,1.00000000,,,0.00000000,0.00000000,0.00000000,0.00000000,0.45474213,3715002.21666667,> $5b,8/22/2024,9/1/2024,,HSI,0.78091878,,0.00000000
9/26/2024,Hong Kong,Hong Kong,Real Estate,"ESR  ",ESR ORD,91557790,1821 HK Equity,1821 HK Equity,Equity,UBS Cash,SDD,,-3123.95625750,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,8/22/2024,9/23/2024,9/25/2024,HSI,,1.00000000,0.00000000
9/26/2024,Hong Kong,Hong Kong,Consumer Discretionary,"Geely Automobile  ",GEELY AUTO ORD,1195321,175 HK Equity,175 HK Equity,Equity,BAML Swap,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,7/9/2024,7/23/2024,7/25/2024,HSI,,,0.00000000
9/26/2024,Hong Kong,Hong Kong,Consumer Discretionary,"Geely Automobile  ",GEELY AUTO ORD,1195321,175 HK Equity,175 HK Equity,Equity,UBS Cash,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,1.00000000,,,,,,,,,,,,,,,> $5b,7/10/2024,7/23/2024,7/25/2024,HSI,,1.00000000,0.00000000
9/26/2024,Hong Kong,Hong Kong,Multiple,HANG SENG CHINESE ENTRP INDEX,HS C E I JUL4,196734929,HCN4 Index,HSCEI Index,Future,UBS Futures,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,50.00000000,,7/30/2024,,,,,,,,,,,,,N/A,7/17/2024,7/30/2024,7/30/2024,"HSCEI ",,,0.00000000
9/26/2024,Hong Kong,Hong Kong,Multiple,HANG SENG CHINESE ENTRP INDEX,HS C E I MAY4,193002536,HCK4 Index,HSCEI Index,Future,UBS Futures,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,50.00000000,,5/30/2024,,,,,,,,,,,,,N/A,5/9/2024,5/10/2024,5/10/2024,"HSCEI ",,1.00000000,0.00000000
9/26/2024,Hong Kong,Hong Kong,Multiple,HANG SENG CHINESE ENTRP INDEX,HS C E I JUL4,196734929,HCN4 Index,HSCEI Index,Future,BAML Futures,ARB,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,50.00000000,,7/30/2024,,,,,,,,,,,,,N/A,6/26/2024,7/16/2024,7/16/2024,"HSCEI ",,1.00000000,0.00000000
9/26/2024,Hong Kong,Hong Kong,Multiple,HANG SENG CHINESE ENTRP INDEX,HS C E I JUL4,196734929,HCN4 Index,HSCEI Index,Future,BAML Futures,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,50.00000000,,7/30/2024,,,,,,,,,,,,,N/A,7/9/2024,7/30/2024,7/30/2024,"HSCEI ",,1.00000000,0.00000000
9/26/2024,Hong Kong,Hong Kong,Multiple,HANG SENG CHINESE ENTRP INDEX,HS C E I JUN4,148086235,HCM4 Index,HSCEI Index,Future,UBS Futures,ARB,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,50.00000000,,6/27/2024,,,,,,,,,,,,,N/A,6/18/2024,6/21/2024,6/21/2024,"HSCEI ",,1.00000000,0.00000000
9/26/2024,Hong Kong,Hong Kong,Multiple,HANG SENG CHINESE ENTRP INDEX,HS C E I SEP4,184150788,HCU4 Index,HSCEI Index,Future,UBS Futures,SDD,,30860.10469187,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,50.00000000,,9/27/2024,,,,,,,,,,,,,N/A,8/30/2024,9/2/2024,9/2/2024,"HSCEI ",,1.00000000,0.00000000
9/26/2024,Hong Kong,Hong Kong,Multiple,HANG SENG CHINESE ENTRP INDEX,HS C E I AUG4,198503917,HCQ4 Index,HSCEI Index,Future,BAML Futures,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,50.00000000,,8/29/2024,,,,,,,,,,,,,N/A,7/30/2024,8/26/2024,8/26/2024,"HSCEI ",,1.00000000,0.00000000
9/26/2024,Hong Kong,Hong Kong,,HANG SENG INDEX,HSI JUL4 19000C,196734788,HSI 07/30/24 C19000 Index,HSI Index,Listed Option,UBS Futures,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,50.00000000,Call,7/30/2024,19000.00000000,,,,,,,,,,,,N/A,6/5/2024,7/30/2024,7/30/2024,"HSI ",,,0.00000000
9/26/2024,Hong Kong,Hong Kong,,HANG SENG INDEX,PHS SEP4 17900C,184363718,HIU4C 17900 Index,HIU4 Index,Listed Option,BAML Futures,SDD,,-181829.85966152,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,50.00000000,Call,9/20/2024,17900.00000000,,,,,,,,,,,,N/A,8/5/2024,9/3/2024,9/3/2024,HSI,,,0.00000000
9/26/2024,Hong Kong,Hong Kong,,HANG SENG INDEX,PHS JUL4 19000C,196735407,HIN4C 19000 Index,HIN4 Index,Listed Option,UBS Futures,SDD,,,,0.00000000,0.00000000,0.00000000,,,,,,HKD,0.00000000,,,,50.00000000,Call,7/19/2024,19000.00000000,,,,,,,,,,,,N/A,6/19/2024,7/19/2024,7/19/2024,HSI,,,0.00000000
